epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_cohen_kappa,val_weighted_kappa,val_precision_c0,val_recall_c0,val_f1_c0,val_support_c0,val_precision_c1,val_recall_c1,val_f1_c1,val_support_c1,val_precision_c2,val_recall_c2,val_f1_c2,val_support_c2,val_precision_c3,val_recall_c3,val_f1_c3,val_support_c3,val_precision_c4,val_recall_c4,val_f1_c4,val_support_c4,val_precision_c5,val_recall_c5,val_f1_c5,val_support_c5,is_best
21,7.203519141000077e-07,2.206893382725927,0.48484848484848486,0.2548148148148148,0.32328106151990355,0.6008911521323999,0.3333333333333333,0.16666666666666666,0.2222222222222222,6,0.5,0.8888888888888888,0.64,9,0.0,0.0,0.0,5,0.5,1.0,0.6666666666666666,7,0.0,0.0,0.0,5,0.0,0.0,0.0,1,False
22,1.7559858605197216e-06,2.2540586942397622,0.48484848484848486,0.2548148148148148,0.32328106151990355,0.6008911521323999,0.3333333333333333,0.16666666666666666,0.2222222222222222,6,0.5,0.8888888888888888,0.64,9,0.0,0.0,0.0,5,0.5,1.0,0.6666666666666666,7,0.0,0.0,0.0,5,0.0,0.0,0.0,1,False
23,6.271195313466543e-07,2.2992325981955437,0.48484848484848486,0.2548148148148148,0.32328106151990355,0.6008911521323999,0.3333333333333333,0.16666666666666666,0.2222222222222222,6,0.5,0.8888888888888888,0.64,9,0.0,0.0,0.0,5,0.5,1.0,0.6666666666666666,7,0.0,0.0,0.0,5,0.0,0.0,0.0,1,False
24,3.2560103327381086e-07,2.330395938705646,0.48484848484848486,0.2548148148148148,0.32328106151990355,0.6008911521323999,0.3333333333333333,0.16666666666666666,0.2222222222222222,6,0.5,0.8888888888888888,0.64,9,0.0,0.0,0.0,5,0.5,1.0,0.6666666666666666,7,0.0,0.0,0.0,5,0.0,0.0,0.0,1,False
25,4.667467075266734e-07,2.33158998026823,0.48484848484848486,0.2548148148148148,0.32328106151990355,0.6008911521323999,0.3333333333333333,0.16666666666666666,0.2222222222222222,6,0.5,0.8888888888888888,0.64,9,0.0,0.0,0.0,5,0.5,1.0,0.6666666666666666,7,0.0,0.0,0.0,5,0.0,0.0,0.0,1,False
26,2.6747907181053316e-07,2.3518678132396995,0.48484848484848486,0.2548148148148148,0.32328106151990355,0.6008911521323999,0.3333333333333333,0.16666666666666666,0.2222222222222222,6,0.5,0.8888888888888888,0.64,9,0.0,0.0,0.0,5,0.5,1.0,0.6666666666666666,7,0.0,0.0,0.0,5,0.0,0.0,0.0,1,False
27,2.2062576527760166e-07,2.383801529835204,0.48484848484848486,0.2548148148148148,0.32328106151990355,0.6008911521323999,0.3333333333333333,0.16666666666666666,0.2222222222222222,6,0.5,0.8888888888888888,0.64,9,0.0,0.0,0.0,5,0.5,1.0,0.6666666666666666,7,0.0,0.0,0.0,5,0.0,0.0,0.0,1,False
28,1.8349888119730474e-07,2.4095401974585413,0.48484848484848486,0.2548148148148148,0.32328106151990355,0.6008911521323999,0.3333333333333333,0.16666666666666666,0.2222222222222222,6,0.5,0.8888888888888888,0.64,9,0.0,0.0,0.0,5,0.5,1.0,0.6666666666666666,7,0.0,0.0,0.0,5,0.0,0.0,0.0,1,False
29,1.6285962657043705e-07,2.4318555999297655,0.48484848484848486,0.2548148148148148,0.32328106151990355,0.6008911521323999,0.3333333333333333,0.16666666666666666,0.2222222222222222,6,0.5,0.8888888888888888,0.64,9,0.0,0.0,0.0,5,0.5,1.0,0.6666666666666666,7,0.0,0.0,0.0,5,0.0,0.0,0.0,1,False
30,1.9595204894759756e-07,2.415420875662698,0.48484848484848486,0.2548148148148148,0.32328106151990355,0.6008911521323999,0.3333333333333333,0.16666666666666666,0.2222222222222222,6,0.5,0.8888888888888888,0.64,9,0.0,0.0,0.0,5,0.5,1.0,0.6666666666666666,7,0.0,0.0,0.0,5,0.0,0.0,0.0,1,False
