epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_cohen_kappa,val_weighted_kappa,val_precision_c0,val_recall_c0,val_f1_c0,val_support_c0,val_precision_c1,val_recall_c1,val_f1_c1,val_support_c1,val_precision_c2,val_recall_c2,val_f1_c2,val_support_c2,val_precision_c3,val_recall_c3,val_f1_c3,val_support_c3,val_precision_c4,val_recall_c4,val_f1_c4,val_support_c4,is_best
27,2.0556157579393633e-07,1.4593690852451167,0.48484848484848486,0.43151515151515146,0.35219399538106233,0.660530590146183,0.5384615384615384,0.875,0.6666666666666666,8,0.0,0.0,0.0,7,0.42857142857142855,0.75,0.5454545454545454,4,0.5,0.3333333333333333,0.4,9,0.5,0.6,0.5454545454545454,5,False
28,1.6499494670121174e-07,1.4476406050634316,0.5151515151515151,0.4624242424242424,0.38675958188153314,0.6792656587473003,0.5384615384615384,0.875,0.6666666666666666,8,0.0,0.0,0.0,7,0.5,0.75,0.6,4,0.5714285714285714,0.4444444444444444,0.5,9,0.5,0.6,0.5454545454545454,5,False
29,1.546752580124397e-07,1.4568519625558771,0.5151515151515151,0.4624242424242424,0.38675958188153314,0.6792656587473003,0.5384615384615384,0.875,0.6666666666666666,8,0.0,0.0,0.0,7,0.5,0.75,0.6,4,0.5714285714285714,0.4444444444444444,0.5,9,0.5,0.6,0.5454545454545454,5,False
30,1.491001578370059e-07,1.4598217340242683,0.48484848484848486,0.43151515151515146,0.35219399538106233,0.660530590146183,0.5384615384615384,0.875,0.6666666666666666,8,0.0,0.0,0.0,7,0.42857142857142855,0.75,0.5454545454545454,4,0.5,0.3333333333333333,0.4,9,0.5,0.6,0.5454545454545454,5,False
31,1.033146145077446e-07,1.4649273290792761,0.48484848484848486,0.43151515151515146,0.35219399538106233,0.660530590146183,0.5384615384615384,0.875,0.6666666666666666,8,0.0,0.0,0.0,7,0.42857142857142855,0.75,0.5454545454545454,4,0.5,0.3333333333333333,0.4,9,0.5,0.6,0.5454545454545454,5,False
32,9.204614004111317e-08,1.4661082914875199,0.48484848484848486,0.43151515151515146,0.35219399538106233,0.660530590146183,0.5384615384615384,0.875,0.6666666666666666,8,0.0,0.0,0.0,7,0.42857142857142855,0.75,0.5454545454545454,4,0.5,0.3333333333333333,0.4,9,0.5,0.6,0.5454545454545454,5,False
33,8.587808061935418e-08,1.4612728683475518,0.5151515151515151,0.4624242424242424,0.38675958188153314,0.6792656587473003,0.5384615384615384,0.875,0.6666666666666666,8,0.0,0.0,0.0,7,0.5,0.75,0.6,4,0.5714285714285714,0.4444444444444444,0.5,9,0.5,0.6,0.5454545454545454,5,False
34,7.472815571868546e-08,1.4621128852860155,0.48484848484848486,0.43151515151515146,0.35219399538106233,0.660530590146183,0.5384615384615384,0.875,0.6666666666666666,8,0.0,0.0,0.0,7,0.42857142857142855,0.75,0.5454545454545454,4,0.5,0.3333333333333333,0.4,9,0.5,0.6,0.5454545454545454,5,False
35,6.559470781202258e-08,1.4730856495189735,0.48484848484848486,0.43151515151515146,0.35219399538106233,0.660530590146183,0.5384615384615384,0.875,0.6666666666666666,8,0.0,0.0,0.0,7,0.42857142857142855,0.75,0.5454545454545454,4,0.5,0.3333333333333333,0.4,9,0.5,0.6,0.5454545454545454,5,False
36,6.096866351966884e-08,1.4928488893025187,0.48484848484848486,0.43151515151515146,0.35219399538106233,0.660530590146183,0.5384615384615384,0.875,0.6666666666666666,8,0.0,0.0,0.0,7,0.42857142857142855,0.75,0.5454545454545454,4,0.5,0.3333333333333333,0.4,9,0.5,0.6,0.5454545454545454,5,False
37,5.3377264459608276e-08,1.4805961341484253,0.5151515151515151,0.4624242424242424,0.38675958188153314,0.6792656587473003,0.5384615384615384,0.875,0.6666666666666666,8,0.0,0.0,0.0,7,0.5,0.75,0.6,4,0.5714285714285714,0.4444444444444444,0.5,9,0.5,0.6,0.5454545454545454,5,False
38,5.622401609137916e-08,1.5150034597595081,0.48484848484848486,0.43151515151515146,0.35219399538106233,0.660530590146183,0.5384615384615384,0.875,0.6666666666666666,8,0.0,0.0,0.0,7,0.42857142857142855,0.75,0.5454545454545454,4,0.5,0.3333333333333333,0.4,9,0.5,0.6,0.5454545454545454,5,False
39,2.419769870910576e-08,1.5146163662034793,0.48484848484848486,0.43151515151515146,0.35219399538106233,0.660530590146183,0.5384615384615384,0.875,0.6666666666666666,8,0.0,0.0,0.0,7,0.42857142857142855,0.75,0.5454545454545454,4,0.5,0.3333333333333333,0.4,9,0.5,0.6,0.5454545454545454,5,False
40,2.7518950355612622e-08,1.5092191048742583,0.48484848484848486,0.43151515151515146,0.35219399538106233,0.660530590146183,0.5384615384615384,0.875,0.6666666666666666,8,0.0,0.0,0.0,7,0.42857142857142855,0.75,0.5454545454545454,4,0.5,0.3333333333333333,0.4,9,0.5,0.6,0.5454545454545454,5,False
