epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_cohen_kappa,val_weighted_kappa,val_precision_c0,val_recall_c0,val_f1_c0,val_support_c0,val_precision_c1,val_recall_c1,val_f1_c1,val_support_c1,val_precision_c2,val_recall_c2,val_f1_c2,val_support_c2,val_precision_c3,val_recall_c3,val_f1_c3,val_support_c3,val_precision_c4,val_recall_c4,val_f1_c4,val_support_c4,is_best
30,0.04720450211286031,3.2903309798348457,0.42424242424242425,0.3577489177489178,0.2526817640047676,0.6005763688760808,0.3333333333333333,0.25,0.2857142857142857,8,0.25,0.2857142857142857,0.26666666666666666,7,0.0,0.0,0.0,4,0.5384615384615384,0.7777777777777778,0.6363636363636364,9,0.6,0.6,0.6,5,False
31,0.030742843913446453,4.335033489805717,0.36363636363636365,0.29768115942028983,0.1740166865315853,0.5288406624785837,0.42857142857142855,0.375,0.4,8,0.2,0.14285714285714285,0.16666666666666666,7,0.0,0.0,0.0,4,0.42857142857142855,0.6666666666666666,0.5217391304347826,9,0.4,0.4,0.4,5,False
32,0.10523208005263608,4.572467216840155,0.42424242424242425,0.3559803921568627,0.2734646581691773,0.5982001058761248,0.42857142857142855,0.375,0.4,8,0.2,0.14285714285714285,0.16666666666666666,7,0.0,0.0,0.0,4,0.625,0.5555555555555556,0.5882352941176471,9,0.45454545454545453,1.0,0.625,5,False
33,0.03128230158526958,3.8693237922646486,0.48484848484848486,0.4243137254901961,0.33844339622641506,0.6033199771036062,0.5555555555555556,0.625,0.5882352941176471,8,0.3333333333333333,0.14285714285714285,0.2,7,0.0,0.0,0.0,4,0.5833333333333334,0.7777777777777778,0.6666666666666666,9,0.75,0.6,0.6666666666666666,5,False
34,0.042443955491194625,3.7492974727312243,0.5151515151515151,0.42734402852049913,0.37662337662337664,0.6571897211591033,0.5555555555555556,0.625,0.5882352941176471,8,0.25,0.14285714285714285,0.18181818181818182,7,0.0,0.0,0.0,4,0.6363636363636364,0.7777777777777778,0.7,9,0.5714285714285714,0.8,0.6666666666666666,5,False
35,0.04368597187623203,3.693535452842656,0.42424242424242425,0.365266106442577,0.27177700348432055,0.5903939557474366,0.5,0.5,0.5,8,0.2,0.14285714285714285,0.16666666666666666,7,0.0,0.0,0.0,4,0.625,0.5555555555555556,0.5882352941176471,9,0.4444444444444444,0.8,0.5714285714285714,5,False
36,0.07444006280158434,5.494075205461871,0.5151515151515151,0.4280769230769231,0.39030023094688227,0.6323607427055703,0.5833333333333334,0.875,0.7,8,0.0,0.0,0.0,7,0.16666666666666666,0.25,0.2,4,0.7142857142857143,0.5555555555555556,0.625,9,0.5,0.8,0.6153846153846154,5,False
37,0.024903413778869735,3.818274425732935,0.3333333333333333,0.31509666803784453,0.1731207289293849,0.5117808219178082,0.4444444444444444,0.5,0.47058823529411764,8,0.0,0.0,0.0,7,0.14285714285714285,0.25,0.18181818181818182,4,0.5,0.2222222222222222,0.3076923076923077,9,0.5,0.8,0.6153846153846154,5,False
38,0.04944758096249941,4.3820090638406155,0.3333333333333333,0.27182539682539686,0.161662817551963,0.5613496932515338,0.375,0.375,0.375,8,0.14285714285714285,0.14285714285714285,0.14285714285714285,7,0.0,0.0,0.0,4,0.4,0.2222222222222222,0.2857142857142857,9,0.38461538461538464,1.0,0.5555555555555556,5,False
39,0.09122090339712687,3.807567822638278,0.42424242424242425,0.38664212980002455,0.2683780630105017,0.5798611111111112,0.4,0.25,0.3076923076923077,8,0.25,0.2857142857142857,0.26666666666666666,7,0.0,0.0,0.0,4,0.6,0.6666666666666666,0.631578947368421,9,0.6666666666666666,0.8,0.7272727272727273,5,False
40,0.05615156122135225,4.234573989976762,0.3333333333333333,0.26996867866433083,0.13776722090261284,0.5115452930728241,0.2,0.125,0.15384615384615385,8,0.14285714285714285,0.14285714285714285,0.14285714285714285,7,0.0,0.0,0.0,4,0.5,0.7777777777777778,0.6086956521739131,9,0.5,0.4,0.4444444444444444,5,False
